,num_sims,round,experiment,horizon,base_name,fluoride_name,substrate_name,yield
14563,97.0,13.0,0.0,13.0,DBU,3-NO2,s11,0.48
14564,97.0,14.0,0.0,14.0,BTMG,3-NO2,s6,0.4
14565,97.0,15.0,0.0,15.0,BTPP,3-NO2,s32,0.44
14566,97.0,16.0,0.0,16.0,MTBD,PyFluor,s15,0.07
14567,97.0,17.0,0.0,17.0,BTMG,PBSF,s17,0.48
14568,97.0,18.0,0.0,18.0,MTBD,PBSF,s13,1.0
14569,97.0,19.0,0.0,19.0,BTPP,3-Cl,s12,0.0
14570,97.0,20.0,0.0,20.0,BTMG,3-CF3,s20,0.59
14571,97.0,21.0,0.0,21.0,DBU,PBSF,s22,0.35
14572,97.0,22.0,0.0,22.0,DBU,3-Cl,s19,0.33
14573,97.0,23.0,0.0,23.0,MTBD,3-CF3,s24,0.32
14574,97.0,24.0,0.0,24.0,DBU,PBSF,s12,0.65
14575,97.0,25.0,0.0,25.0,MTBD,PBSF,s2,0.6
14576,97.0,26.0,0.0,26.0,DBU,3-NO2,s15,0.07
14577,97.0,27.0,0.0,27.0,BTPP,3-Cl,s14,0.02
14578,97.0,28.0,0.0,28.0,BTPP,3-CF3,s8,0.31
14579,97.0,29.0,0.0,29.0,BTMG,PyFluor,s8,0.17
14580,97.0,30.0,0.0,30.0,MTBD,3-CF3,s34,0.37
14581,97.0,31.0,0.0,31.0,DBU,3-Cl,s31,0.02
14582,97.0,32.0,0.0,32.0,BTPP,PyFluor,s7,0.75
14583,97.0,33.0,0.0,33.0,BTPP,3-CF3,s24,0.36
14584,97.0,34.0,0.0,34.0,BTMG,3-CF3,s33,0.85
14585,97.0,35.0,0.0,35.0,DBU,PyFluor,s6,0.13
14586,97.0,36.0,0.0,36.0,DBU,3-NO2,s6,0.17
14587,97.0,37.0,0.0,37.0,MTBD,PyFluor,s28,0.0
14588,97.0,38.0,0.0,38.0,MTBD,PBSF,s8,0.23
14589,97.0,39.0,0.0,39.0,DBU,3-NO2,s22,0.34
14590,97.0,40.0,0.0,40.0,BTMG,PyFluor,s15,0.04
14591,97.0,41.0,0.0,41.0,BTPP,3-CF3,s5,0.78
14592,97.0,42.0,0.0,42.0,BTMG,PBSF,s31,0.09
14593,97.0,43.0,0.0,43.0,DBU,PyFluor,s35,0.18
14594,97.0,44.0,0.0,44.0,DBU,3-Cl,s17,0.11
14595,97.0,45.0,0.0,45.0,BTMG,3-NO2,s16,0.38
14596,97.0,46.0,0.0,46.0,MTBD,PBSF,s37,0.84
14597,97.0,47.0,0.0,47.0,MTBD,PyFluor,s20,0.41
14598,97.0,48.0,0.0,48.0,DBU,PyFluor,s29,0.63
14599,97.0,49.0,0.0,49.0,BTMG,3-Cl,s3,0.0
14600,97.0,50.0,0.0,50.0,MTBD,PBSF,s16,0.44
14601,97.0,51.0,0.0,51.0,DBU,3-NO2,s25,0.02
14602,97.0,52.0,0.0,52.0,BTMG,3-CF3,s25,0.0
14603,97.0,53.0,0.0,53.0,MTBD,3-NO2,s3,0.05
14604,97.0,54.0,0.0,54.0,MTBD,3-NO2,s20,0.55
14605,97.0,55.0,0.0,55.0,BTPP,3-Cl,s33,0.8
14606,97.0,56.0,0.0,56.0,BTMG,PyFluor,s12,0.0
14607,97.0,57.0,0.0,57.0,BTMG,PBSF,s8,0.3
14608,97.0,58.0,0.0,58.0,BTMG,3-Cl,s36,0.26
14609,97.0,59.0,0.0,59.0,DBU,PyFluor,s4,0.63
14610,97.0,60.0,0.0,60.0,BTPP,3-NO2,s34,0.14
14611,97.0,61.0,0.0,61.0,DBU,PyFluor,s15,0.06
14612,97.0,62.0,0.0,62.0,DBU,3-NO2,s34,0.44
14613,97.0,63.0,0.0,63.0,BTPP,PBSF,s4,0.94
14614,97.0,64.0,0.0,64.0,BTPP,3-NO2,s4,0.95
14615,97.0,65.0,0.0,65.0,MTBD,3-NO2,s5,0.66
14616,97.0,66.0,0.0,66.0,MTBD,3-NO2,s18,0.42
14617,97.0,67.0,0.0,67.0,BTMG,3-CF3,s11,0.39
14618,97.0,68.0,0.0,68.0,DBU,PyFluor,s25,0.01
14619,97.0,69.0,0.0,69.0,DBU,PyFluor,s14,0.01
14620,97.0,70.0,0.0,70.0,DBU,3-Cl,s16,0.17
14621,97.0,71.0,0.0,71.0,BTPP,PyFluor,s12,0.0
14622,97.0,72.0,0.0,72.0,BTPP,3-CF3,s18,0.97
14623,97.0,73.0,0.0,73.0,DBU,3-CF3,s29,0.55
14624,97.0,74.0,0.0,74.0,DBU,PyFluor,s7,0.54
14625,97.0,75.0,0.0,75.0,MTBD,3-NO2,s30,0.12
14626,97.0,76.0,0.0,76.0,MTBD,3-NO2,s4,0.89
14627,97.0,77.0,0.0,77.0,BTPP,PyFluor,s31,0.05
14628,97.0,78.0,0.0,78.0,BTPP,3-Cl,s15,0.02
14629,97.0,79.0,0.0,79.0,BTMG,3-NO2,s18,0.84
14630,97.0,80.0,0.0,80.0,BTMG,PyFluor,s37,0.59
14631,97.0,81.0,0.0,81.0,DBU,3-CF3,s37,0.45
14632,97.0,82.0,0.0,82.0,BTPP,PBSF,s1,0.94
14633,97.0,83.0,0.0,83.0,BTPP,3-Cl,s27,0.23
14634,97.0,84.0,0.0,84.0,BTPP,3-CF3,s35,0.93
14635,97.0,85.0,0.0,85.0,BTMG,PBSF,s26,0.78
14636,97.0,86.0,0.0,86.0,DBU,3-Cl,s12,0.0
14637,97.0,87.0,0.0,87.0,MTBD,PyFluor,s11,0.4
14638,97.0,88.0,0.0,88.0,BTMG,PBSF,s29,0.84
14639,97.0,89.0,0.0,89.0,DBU,3-Cl,s25,0.0
14640,97.0,90.0,0.0,90.0,BTPP,3-CF3,s14,0.09
14641,97.0,91.0,0.0,91.0,MTBD,PyFluor,s22,0.59
14642,97.0,92.0,0.0,92.0,BTPP,3-NO2,s22,0.35
14643,97.0,93.0,0.0,93.0,DBU,PyFluor,s32,0.38
14644,97.0,94.0,0.0,94.0,DBU,3-NO2,s33,0.57
14645,97.0,95.0,0.0,95.0,DBU,3-Cl,s34,0.32
14646,97.0,96.0,0.0,96.0,MTBD,PyFluor,s4,0.84
14647,97.0,97.0,0.0,97.0,BTMG,3-NO2,s11,0.4
14648,97.0,98.0,0.0,98.0,BTMG,3-NO2,s36,0.59
14649,97.0,99.0,0.0,99.0,BTMG,PyFluor,s24,0.09
14650,97.0,100.0,0.0,100.0,BTMG,3-Cl,s4,0.94
14651,97.0,101.0,0.0,101.0,MTBD,3-NO2,s2,0.63
14652,97.0,102.0,0.0,102.0,MTBD,3-CF3,s17,0.36
14653,97.0,103.0,0.0,103.0,BTPP,PBSF,s25,0.1
14654,97.0,104.0,0.0,104.0,MTBD,PBSF,s12,0.8
14655,97.0,105.0,0.0,105.0,BTPP,3-NO2,s6,0.49
14656,97.0,106.0,0.0,106.0,DBU,3-NO2,s26,0.6
14657,97.0,107.0,0.0,107.0,BTMG,3-CF3,s4,1.0
14658,97.0,108.0,0.0,108.0,MTBD,3-NO2,s1,0.82
14659,97.0,109.0,0.0,109.0,MTBD,3-NO2,s28,0.05
14660,97.0,110.0,0.0,110.0,DBU,3-Cl,s1,0.42
14661,97.0,111.0,0.0,111.0,DBU,3-Cl,s15,0.04
14662,97.0,112.0,0.0,112.0,BTPP,3-CF3,s33,0.75
14663,97.0,113.0,0.0,113.0,BTMG,PyFluor,s26,0.79
14664,97.0,114.0,0.0,114.0,BTMG,3-Cl,s13,0.02
14665,97.0,115.0,0.0,115.0,DBU,3-CF3,s4,0.63
14666,97.0,116.0,0.0,116.0,BTPP,3-NO2,s14,0.11
14667,97.0,117.0,0.0,117.0,MTBD,3-NO2,s35,0.55
14668,97.0,118.0,0.0,118.0,DBU,3-CF3,s11,0.41
14669,97.0,119.0,0.0,119.0,DBU,3-NO2,s9,0.11
14670,97.0,120.0,0.0,120.0,BTMG,PBSF,s15,0.12
14671,97.0,121.0,0.0,121.0,DBU,3-NO2,s5,0.74
14672,97.0,122.0,0.0,122.0,DBU,3-CF3,s26,0.62
14673,97.0,123.0,0.0,123.0,BTMG,PyFluor,s4,0.91
14674,97.0,124.0,0.0,124.0,BTMG,3-CF3,s31,0.07
14675,97.0,125.0,0.0,125.0,MTBD,PBSF,s28,0.13
14676,97.0,126.0,0.0,126.0,BTMG,3-NO2,s1,0.87
14677,97.0,127.0,0.0,127.0,BTMG,3-NO2,s17,0.83
14678,97.0,128.0,0.0,128.0,BTMG,3-Cl,s1,0.78
14679,97.0,129.0,0.0,129.0,DBU,3-NO2,s17,0.21
14680,97.0,130.0,0.0,130.0,DBU,3-CF3,s2,0.52
14681,97.0,131.0,0.0,131.0,DBU,3-NO2,s30,0.36
14682,97.0,132.0,0.0,132.0,BTMG,PyFluor,s25,0.0
14683,97.0,133.0,0.0,133.0,DBU,3-CF3,s14,0.05
14684,97.0,134.0,0.0,134.0,BTPP,3-Cl,s6,0.32
14685,97.0,135.0,0.0,135.0,DBU,3-CF3,s18,0.09
14686,97.0,136.0,0.0,136.0,MTBD,PBSF,s22,0.63
14687,97.0,137.0,0.0,137.0,BTMG,3-Cl,s20,0.62
14688,97.0,138.0,0.0,138.0,DBU,PyFluor,s9,0.01
14689,97.0,139.0,0.0,139.0,BTPP,3-CF3,s37,0.78
14690,97.0,140.0,0.0,140.0,BTPP,3-NO2,s33,0.76
14691,97.0,141.0,0.0,141.0,BTMG,PyFluor,s36,0.23
14692,97.0,142.0,0.0,142.0,DBU,PyFluor,s27,0.3
14693,97.0,143.0,0.0,143.0,BTMG,3-Cl,s2,0.41
14694,97.0,144.0,0.0,144.0,MTBD,3-NO2,s37,0.82
14695,97.0,145.0,0.0,145.0,BTMG,PBSF,s28,0.09
14696,97.0,146.0,0.0,146.0,BTPP,3-CF3,s21,0.52
14697,97.0,147.0,0.0,147.0,DBU,3-NO2,s12,0.0
14698,97.0,148.0,0.0,148.0,BTPP,PBSF,s34,0.64
14699,97.0,149.0,0.0,149.0,DBU,3-NO2,s7,0.58
14700,98.0,0.0,0.0,0.0,MTBD,3-CF3,s26,0.86
14701,98.0,1.0,0.0,1.0,DBU,PyFluor,s32,0.38
14702,98.0,2.0,0.0,2.0,BTPP,PBSF,s1,0.94
14703,98.0,3.0,0.0,3.0,DBU,3-Cl,s14,0.01
14704,98.0,4.0,0.0,4.0,DBU,3-NO2,s3,0.04
14705,98.0,5.0,0.0,5.0,MTBD,3-Cl,s8,0.21
14706,98.0,6.0,0.0,6.0,MTBD,PyFluor,s37,0.73
14707,98.0,7.0,0.0,7.0,BTPP,3-Cl,s28,0.0
14708,98.0,8.0,0.0,8.0,DBU,3-Cl,s35,0.16
14709,98.0,9.0,0.0,9.0,BTPP,3-CF3,s7,0.67
14710,98.0,10.0,0.0,10.0,MTBD,PyFluor,s24,0.13
14711,98.0,11.0,0.0,11.0,BTMG,PBSF,s3,0.17
14712,98.0,12.0,0.0,12.0,DBU,3-CF3,s11,0.41
14713,98.0,13.0,0.0,13.0,MTBD,3-Cl,s34,0.32
14714,98.0,14.0,0.0,14.0,MTBD,3-CF3,s21,0.47
14715,98.0,15.0,0.0,15.0,DBU,3-CF3,s22,0.19
14716,98.0,16.0,0.0,16.0,BTMG,3-CF3,s31,0.07
14717,98.0,17.0,0.0,17.0,BTPP,3-NO2,s33,0.76
14718,98.0,18.0,0.0,18.0,DBU,3-NO2,s20,0.46
14719,98.0,19.0,0.0,19.0,BTMG,3-CF3,s23,0.34
14720,98.0,20.0,0.0,20.0,BTPP,PBSF,s36,0.86
14721,98.0,21.0,0.0,21.0,MTBD,3-CF3,s27,0.37
14722,98.0,22.0,0.0,22.0,BTPP,3-Cl,s20,0.66
14723,98.0,23.0,0.0,23.0,BTPP,3-NO2,s10,0.56
14724,98.0,24.0,0.0,24.0,MTBD,3-CF3,s7,0.8
14725,98.0,25.0,0.0,25.0,MTBD,3-Cl,s4,0.88
14726,98.0,26.0,0.0,26.0,MTBD,PBSF,s18,0.44
14727,98.0,27.0,0.0,27.0,BTPP,PyFluor,s7,0.75
14728,98.0,28.0,0.0,28.0,DBU,3-Cl,s1,0.42
14729,98.0,29.0,0.0,29.0,DBU,3-CF3,s1,0.47
14730,98.0,30.0,0.0,30.0,BTMG,3-CF3,s13,0.06
14731,98.0,31.0,0.0,31.0,DBU,PBSF,s36,0.82
14732,98.0,32.0,0.0,32.0,DBU,3-NO2,s9,0.11
14733,98.0,33.0,0.0,33.0,BTMG,PBSF,s10,0.79
14734,98.0,34.0,0.0,34.0,BTMG,3-CF3,s10,0.47
14735,98.0,35.0,0.0,35.0,BTMG,3-Cl,s9,0.01
14736,98.0,36.0,0.0,36.0,BTPP,PBSF,s9,0.82
14737,98.0,37.0,0.0,37.0,BTPP,3-Cl,s5,0.48
14738,98.0,38.0,0.0,38.0,DBU,PyFluor,s34,0.46
14739,98.0,39.0,0.0,39.0,BTMG,3-CF3,s16,0.26
14740,98.0,40.0,0.0,40.0,MTBD,PyFluor,s22,0.59
14741,98.0,41.0,0.0,41.0,MTBD,3-Cl,s26,0.75
14742,98.0,42.0,0.0,42.0,DBU,3-Cl,s11,0.25
14743,98.0,43.0,0.0,43.0,MTBD,PBSF,s21,0.18
14744,98.0,44.0,0.0,44.0,BTMG,3-NO2,s26,0.86
14745,98.0,45.0,0.0,45.0,MTBD,PBSF,s1,0.8
14746,98.0,46.0,0.0,46.0,BTMG,3-NO2,s7,0.77
14747,98.0,47.0,0.0,47.0,DBU,PyFluor,s18,0.17
14748,98.0,48.0,0.0,48.0,BTMG,PBSF,s24,0.13
14749,98.0,49.0,0.0,49.0,BTPP,3-CF3,s19,0.44
14750,98.0,50.0,0.0,50.0,MTBD,3-NO2,s21,0.46
14751,98.0,51.0,0.0,51.0,DBU,3-CF3,s10,0.47
14752,98.0,52.0,0.0,52.0,BTPP,3-Cl,s15,0.02
14753,98.0,53.0,0.0,53.0,DBU,3-Cl,s31,0.02
14754,98.0,54.0,0.0,54.0,MTBD,3-NO2,s17,0.41
14755,98.0,55.0,0.0,55.0,MTBD,3-NO2,s1,0.82
14756,98.0,56.0,0.0,56.0,DBU,PyFluor,s27,0.3
14757,98.0,57.0,0.0,57.0,BTPP,3-NO2,s15,0.05
14758,98.0,58.0,0.0,58.0,BTPP,3-NO2,s17,0.91
14759,98.0,59.0,0.0,59.0,MTBD,PyFluor,s1,0.78
14760,98.0,60.0,0.0,60.0,DBU,3-Cl,s29,0.58
14761,98.0,61.0,0.0,61.0,DBU,3-NO2,s37,0.49
14762,98.0,62.0,0.0,62.0,MTBD,3-NO2,s23,0.22
14763,98.0,63.0,0.0,63.0,BTPP,PBSF,s15,0.13
14764,98.0,64.0,0.0,64.0,DBU,PBSF,s11,0.59
14765,98.0,65.0,0.0,65.0,BTMG,3-NO2,s9,0.12
14766,98.0,66.0,0.0,66.0,BTMG,PBSF,s9,0.89
14767,98.0,67.0,0.0,67.0,DBU,PBSF,s23,0.15
14768,98.0,68.0,0.0,68.0,MTBD,3-NO2,s36,0.76
14769,98.0,69.0,0.0,69.0,MTBD,PyFluor,s27,0.38
14770,98.0,70.0,0.0,70.0,BTMG,PBSF,s6,0.49
14771,98.0,71.0,0.0,71.0,MTBD,PBSF,s2,0.6
14772,98.0,72.0,0.0,72.0,DBU,3-CF3,s28,0.02
14773,98.0,73.0,0.0,73.0,MTBD,PyFluor,s7,0.74
14774,98.0,74.0,0.0,74.0,MTBD,3-Cl,s36,0.35
14775,98.0,75.0,0.0,75.0,MTBD,3-Cl,s16,0.18
14776,98.0,76.0,0.0,76.0,DBU,3-NO2,s23,0.11
14777,98.0,77.0,0.0,77.0,BTMG,PyFluor,s13,0.02
14778,98.0,78.0,0.0,78.0,BTPP,3-Cl,s19,0.47
14779,98.0,79.0,0.0,79.0,DBU,3-CF3,s15,0.07
14780,98.0,80.0,0.0,80.0,MTBD,3-NO2,s16,0.41
14781,98.0,81.0,0.0,81.0,DBU,3-NO2,s4,0.65
14782,98.0,82.0,0.0,82.0,DBU,3-Cl,s2,0.4
14783,98.0,83.0,0.0,83.0,BTMG,3-CF3,s35,0.86
14784,98.0,84.0,0.0,84.0,BTMG,3-CF3,s22,0.41
14785,98.0,85.0,0.0,85.0,MTBD,PBSF,s31,0.09
14786,98.0,86.0,0.0,86.0,BTPP,3-CF3,s11,0.33
14787,98.0,87.0,0.0,87.0,BTPP,3-NO2,s20,0.6
14788,98.0,88.0,0.0,88.0,DBU,3-Cl,s18,0.18
14789,98.0,89.0,0.0,89.0,BTPP,PyFluor,s32,0.23
14790,98.0,90.0,0.0,90.0,BTMG,PyFluor,s16,0.2
14791,98.0,91.0,0.0,91.0,MTBD,3-NO2,s26,0.82
14792,98.0,92.0,0.0,92.0,BTPP,3-NO2,s27,0.29
14793,98.0,93.0,0.0,93.0,BTMG,3-Cl,s14,0.02
14794,98.0,94.0,0.0,94.0,MTBD,3-NO2,s27,0.44
14795,98.0,95.0,0.0,95.0,BTPP,PBSF,s23,0.32
14796,98.0,96.0,0.0,96.0,DBU,PyFluor,s24,0.12
14797,98.0,97.0,0.0,97.0,BTPP,3-NO2,s2,0.51
14798,98.0,98.0,0.0,98.0,DBU,3-CF3,s13,0.03
14799,98.0,99.0,0.0,99.0,MTBD,3-CF3,s14,0.06
14800,98.0,100.0,0.0,100.0,DBU,PyFluor,s31,0.03
14801,98.0,101.0,0.0,101.0,MTBD,PyFluor,s2,0.59
14802,98.0,102.0,0.0,102.0,BTPP,3-Cl,s35,0.94
14803,98.0,103.0,0.0,103.0,MTBD,PBSF,s9,0.79
14804,98.0,104.0,0.0,104.0,MTBD,3-Cl,s3,0.01
14805,98.0,105.0,0.0,105.0,BTPP,3-Cl,s4,0.94
14806,98.0,106.0,0.0,106.0,BTPP,3-CF3,s34,0.19
14807,98.0,107.0,0.0,107.0,BTMG,PyFluor,s23,0.24
14808,98.0,108.0,0.0,108.0,MTBD,3-Cl,s2,0.54
14809,98.0,109.0,0.0,109.0,BTMG,PyFluor,s8,0.17
14810,98.0,110.0,0.0,110.0,BTPP,PyFluor,s2,0.53
14811,98.0,111.0,0.0,111.0,MTBD,PyFluor,s19,0.09
14812,98.0,112.0,0.0,112.0,DBU,PBSF,s34,0.6
14813,98.0,113.0,0.0,113.0,DBU,3-CF3,s29,0.55
14814,98.0,114.0,0.0,114.0,BTMG,PBSF,s30,0.42
14815,98.0,115.0,0.0,115.0,DBU,3-Cl,s3,0.0
14816,98.0,116.0,0.0,116.0,DBU,3-CF3,s14,0.05
14817,98.0,117.0,0.0,117.0,BTPP,PyFluor,s19,0.05
14818,98.0,118.0,0.0,118.0,BTMG,3-NO2,s16,0.38
14819,98.0,119.0,0.0,119.0,MTBD,3-Cl,s19,0.38
14820,98.0,120.0,0.0,120.0,MTBD,PBSF,s11,0.74
14821,98.0,121.0,0.0,121.0,MTBD,PyFluor,s26,0.79
14822,98.0,122.0,0.0,122.0,DBU,3-NO2,s24,0.22
14823,98.0,123.0,0.0,123.0,DBU,3-NO2,s11,0.48
14824,98.0,124.0,0.0,124.0,BTPP,3-CF3,s28,0.0
14825,98.0,125.0,0.0,125.0,DBU,PBSF,s21,0.25
14826,98.0,126.0,0.0,126.0,BTPP,PyFluor,s14,0.02
14827,98.0,127.0,0.0,127.0,BTPP,PyFluor,s22,0.43
14828,98.0,128.0,0.0,128.0,BTMG,PBSF,s14,0.5
14829,98.0,129.0,0.0,129.0,BTPP,3-Cl,s37,0.78
14830,98.0,130.0,0.0,130.0,MTBD,3-Cl,s5,0.52
14831,98.0,131.0,0.0,131.0,BTMG,PBSF,s23,0.25
14832,98.0,132.0,0.0,132.0,BTPP,PBSF,s14,0.45
14833,98.0,133.0,0.0,133.0,BTMG,3-Cl,s21,0.49
14834,98.0,134.0,0.0,134.0,BTMG,3-CF3,s28,0.01
14835,98.0,135.0,0.0,135.0,BTMG,PyFluor,s7,0.76
14836,98.0,136.0,0.0,136.0,BTMG,3-NO2,s22,0.58
14837,98.0,137.0,0.0,137.0,BTMG,3-Cl,s18,0.79
14838,98.0,138.0,0.0,138.0,BTMG,3-Cl,s30,0.41
14839,98.0,139.0,0.0,139.0,DBU,3-CF3,s33,0.57
14840,98.0,140.0,0.0,140.0,BTPP,3-CF3,s26,0.82
14841,98.0,141.0,0.0,141.0,DBU,PBSF,s28,0.13
14842,98.0,142.0,0.0,142.0,BTMG,3-CF3,s5,0.8
14843,98.0,143.0,0.0,143.0,BTPP,PBSF,s29,0.79
14844,98.0,144.0,0.0,144.0,BTPP,PBSF,s32,0.45
14845,98.0,145.0,0.0,145.0,MTBD,3-CF3,s28,0.01
14846,98.0,146.0,0.0,146.0,DBU,3-CF3,s25,0.01
14847,98.0,147.0,0.0,147.0,DBU,3-CF3,s18,0.09
14848,98.0,148.0,0.0,148.0,MTBD,3-NO2,s34,0.38
14849,98.0,149.0,0.0,149.0,MTBD,PyFluor,s8,0.18
14850,99.0,0.0,0.0,0.0,BTPP,3-CF3,s9,0.12
14851,99.0,1.0,0.0,1.0,BTPP,3-NO2,s22,0.35
14852,99.0,2.0,0.0,2.0,BTMG,3-CF3,s25,0.0
14853,99.0,3.0,0.0,3.0,BTMG,PyFluor,s33,0.82
14854,99.0,4.0,0.0,4.0,BTMG,3-CF3,s11,0.39
14855,99.0,5.0,0.0,5.0,DBU,3-NO2,s31,0.03
14856,99.0,6.0,0.0,6.0,BTPP,PBSF,s14,0.45
14857,99.0,7.0,0.0,7.0,BTMG,3-CF3,s31,0.07
14858,99.0,8.0,0.0,8.0,MTBD,3-NO2,s34,0.38
14859,99.0,9.0,0.0,9.0,DBU,PyFluor,s12,0.0
14860,99.0,10.0,0.0,10.0,MTBD,3-Cl,s11,0.3
14861,99.0,11.0,0.0,11.0,BTPP,3-CF3,s6,0.45
14862,99.0,12.0,0.0,12.0,BTPP,PyFluor,s2,0.53
14863,99.0,13.0,0.0,13.0,DBU,PBSF,s9,0.83
14864,99.0,14.0,0.0,14.0,MTBD,PyFluor,s8,0.18
14865,99.0,15.0,0.0,15.0,BTMG,3-CF3,s29,0.81
14866,99.0,16.0,0.0,16.0,BTPP,PBSF,s11,0.58
14867,99.0,17.0,0.0,17.0,BTMG,3-CF3,s33,0.85
14868,99.0,18.0,0.0,18.0,BTPP,PyFluor,s19,0.05
14869,99.0,19.0,0.0,19.0,BTPP,3-Cl,s16,0.11
14870,99.0,20.0,0.0,20.0,BTMG,3-NO2,s18,0.84
14871,99.0,21.0,0.0,21.0,DBU,PBSF,s14,0.4
14872,99.0,22.0,0.0,22.0,BTPP,3-Cl,s24,0.28
14873,99.0,23.0,0.0,23.0,DBU,3-CF3,s14,0.05
14874,99.0,24.0,0.0,24.0,MTBD,PBSF,s35,0.58
14875,99.0,25.0,0.0,25.0,MTBD,PBSF,s4,0.82
14876,99.0,26.0,0.0,26.0,BTMG,PyFluor,s28,0.0
14877,99.0,27.0,0.0,27.0,BTPP,3-CF3,s19,0.44
14878,99.0,28.0,0.0,28.0,BTPP,3-Cl,s13,0.08
14879,99.0,29.0,0.0,29.0,BTMG,3-Cl,s11,0.29
14880,99.0,30.0,0.0,30.0,MTBD,3-Cl,s15,0.05
14881,99.0,31.0,0.0,31.0,BTPP,PBSF,s36,0.86
14882,99.0,32.0,0.0,32.0,DBU,3-NO2,s33,0.57
14883,99.0,33.0,0.0,33.0,BTPP,PBSF,s2,0.65
14884,99.0,34.0,0.0,34.0,BTPP,3-NO2,s11,0.32
14885,99.0,35.0,0.0,35.0,MTBD,3-CF3,s16,0.39
14886,99.0,36.0,0.0,36.0,DBU,PyFluor,s23,0.06
14887,99.0,37.0,0.0,37.0,MTBD,PyFluor,s36,0.44
14888,99.0,38.0,0.0,38.0,BTMG,3-Cl,s15,0.01
14889,99.0,39.0,0.0,39.0,DBU,3-CF3,s35,0.16
14890,99.0,40.0,0.0,40.0,DBU,3-CF3,s28,0.02
14891,99.0,41.0,0.0,41.0,MTBD,PyFluor,s16,0.26
14892,99.0,42.0,0.0,42.0,BTPP,PBSF,s21,0.09
14893,99.0,43.0,0.0,43.0,MTBD,PBSF,s18,0.44
14894,99.0,44.0,0.0,44.0,BTPP,3-Cl,s21,0.41
14895,99.0,45.0,0.0,45.0,BTPP,3-NO2,s9,0.22
14896,99.0,46.0,0.0,46.0,BTMG,3-NO2,s11,0.4
14897,99.0,47.0,0.0,47.0,BTPP,3-CF3,s30,0.54
14898,99.0,48.0,0.0,48.0,BTMG,3-CF3,s19,0.44
14899,99.0,49.0,0.0,49.0,BTMG,3-Cl,s25,0.0
14900,99.0,50.0,0.0,50.0,DBU,3-NO2,s22,0.34
14901,99.0,51.0,0.0,51.0,BTPP,PyFluor,s9,0.01
14902,99.0,52.0,0.0,52.0,BTMG,PBSF,s12,0.7
14903,99.0,53.0,0.0,53.0,BTMG,3-Cl,s17,0.83
14904,99.0,54.0,0.0,54.0,DBU,PBSF,s27,0.71
14905,99.0,55.0,0.0,55.0,DBU,3-NO2,s21,0.38
14906,99.0,56.0,0.0,56.0,BTMG,3-CF3,s21,0.57
14907,99.0,57.0,0.0,57.0,BTPP,PyFluor,s12,0.0
14908,99.0,58.0,0.0,58.0,MTBD,PBSF,s15,0.11
14909,99.0,59.0,0.0,59.0,BTMG,PyFluor,s31,0.05
14910,99.0,60.0,0.0,60.0,BTMG,3-CF3,s3,0.0
14911,99.0,61.0,0.0,61.0,BTPP,3-NO2,s21,0.42
14912,99.0,62.0,0.0,62.0,BTMG,PyFluor,s26,0.79
14913,99.0,63.0,0.0,63.0,MTBD,PyFluor,s23,0.16
14914,99.0,64.0,0.0,64.0,DBU,PBSF,s30,0.31
14915,99.0,65.0,0.0,65.0,DBU,PBSF,s10,0.76
14916,99.0,66.0,0.0,66.0,DBU,3-Cl,s31,0.02
14917,99.0,67.0,0.0,67.0,BTMG,PyFluor,s2,0.49
14918,99.0,68.0,0.0,68.0,BTPP,PyFluor,s32,0.23
14919,99.0,69.0,0.0,69.0,DBU,PyFluor,s15,0.06
14920,99.0,70.0,0.0,70.0,DBU,3-Cl,s37,0.39
14921,99.0,71.0,0.0,71.0,BTPP,3-CF3,s17,0.99
14922,99.0,72.0,0.0,72.0,DBU,3-CF3,s24,0.23
14923,99.0,73.0,0.0,73.0,DBU,PyFluor,s16,0.35
14924,99.0,74.0,0.0,74.0,DBU,PyFluor,s32,0.38
14925,99.0,75.0,0.0,75.0,DBU,3-NO2,s14,0.12
14926,99.0,76.0,0.0,76.0,DBU,PyFluor,s20,0.3
14927,99.0,77.0,0.0,77.0,BTPP,PBSF,s13,1.0
14928,99.0,78.0,0.0,78.0,DBU,PBSF,s19,0.33
14929,99.0,79.0,0.0,79.0,BTPP,PBSF,s5,0.72
14930,99.0,80.0,0.0,80.0,MTBD,3-NO2,s16,0.41
14931,99.0,81.0,0.0,81.0,DBU,3-Cl,s5,0.53
14932,99.0,82.0,0.0,82.0,MTBD,PyFluor,s21,0.34
14933,99.0,83.0,0.0,83.0,DBU,PyFluor,s24,0.12
14934,99.0,84.0,0.0,84.0,BTMG,3-Cl,s34,0.2
14935,99.0,85.0,0.0,85.0,DBU,PyFluor,s34,0.46
14936,99.0,86.0,0.0,86.0,MTBD,PBSF,s19,0.39
14937,99.0,87.0,0.0,87.0,BTPP,PyFluor,s29,0.65
14938,99.0,88.0,0.0,88.0,BTMG,3-NO2,s4,1.0
14939,99.0,89.0,0.0,89.0,BTMG,PBSF,s27,0.87
14940,99.0,90.0,0.0,90.0,MTBD,3-Cl,s27,0.32
14941,99.0,91.0,0.0,91.0,MTBD,3-CF3,s13,0.07
14942,99.0,92.0,0.0,92.0,DBU,PBSF,s7,0.52
14943,99.0,93.0,0.0,93.0,BTMG,PBSF,s10,0.79
14944,99.0,94.0,0.0,94.0,MTBD,3-CF3,s21,0.47
