,num_sims,round,experiment,horizon,base_name,fluoride_name,substrate_name,yield
4810,48.0,10.0,0.0,10.0,BTMG,3-Cl,s8,0.26
4811,48.0,11.0,0.0,11.0,BTMG,PyFluor,s4,0.91
4812,48.0,12.0,0.0,12.0,BTMG,3-CF3,s11,0.39
4813,48.0,13.0,0.0,13.0,BTMG,3-NO2,s32,0.52
4814,48.0,14.0,0.0,14.0,BTMG,PBSF,s36,0.85
4815,48.0,15.0,0.0,15.0,BTPP,3-Cl,s23,0.52
4816,48.0,16.0,0.0,16.0,BTPP,PyFluor,s12,0.0
4817,48.0,17.0,0.0,17.0,BTPP,3-CF3,s2,0.6
4818,48.0,18.0,0.0,18.0,BTPP,3-NO2,s33,0.76
4819,48.0,19.0,0.0,19.0,BTPP,PBSF,s19,0.47
4820,48.0,20.0,0.0,20.0,BTMG,PyFluor,s14,0.02
4821,48.0,21.0,0.0,21.0,BTMG,PBSF,s1,0.84
4822,48.0,22.0,0.0,22.0,MTBD,PBSF,s26,0.77
4823,48.0,23.0,0.0,23.0,BTPP,3-NO2,s11,0.32
4824,48.0,24.0,0.0,24.0,BTMG,PBSF,s3,0.17
4825,48.0,25.0,0.0,25.0,MTBD,PBSF,s13,1.0
4826,48.0,26.0,0.0,26.0,MTBD,PBSF,s29,0.92
4827,48.0,27.0,0.0,27.0,MTBD,PBSF,s3,0.18
4828,48.0,28.0,0.0,28.0,BTPP,3-CF3,s21,0.52
4829,48.0,29.0,0.0,29.0,BTMG,3-NO2,s33,0.79
4830,48.0,30.0,0.0,30.0,BTPP,3-Cl,s12,0.0
4831,48.0,31.0,0.0,31.0,BTMG,3-NO2,s3,0.01
4832,48.0,32.0,0.0,32.0,BTPP,PBSF,s24,0.16
4833,48.0,33.0,0.0,33.0,MTBD,PBSF,s33,0.73
4834,48.0,34.0,0.0,34.0,MTBD,PBSF,s36,0.9
4835,48.0,35.0,0.0,35.0,MTBD,PBSF,s4,0.82
4836,48.0,36.0,0.0,36.0,MTBD,PBSF,s16,0.44
4837,48.0,37.0,0.0,37.0,BTPP,3-CF3,s16,0.32
4838,48.0,38.0,0.0,38.0,BTMG,PBSF,s14,0.5
4839,48.0,39.0,0.0,39.0,DBU,3-NO2,s27,0.17
4840,48.0,40.0,0.0,40.0,MTBD,PBSF,s9,0.79
4841,48.0,41.0,0.0,41.0,BTPP,3-NO2,s23,0.39
4842,48.0,42.0,0.0,42.0,MTBD,PBSF,s11,0.74
4843,48.0,43.0,0.0,43.0,BTMG,3-CF3,s33,0.85
4844,48.0,44.0,0.0,44.0,BTMG,3-CF3,s37,0.78
4845,48.0,45.0,0.0,45.0,BTMG,3-CF3,s6,0.34
4846,48.0,46.0,0.0,46.0,MTBD,PBSF,s31,0.09
4847,48.0,47.0,0.0,47.0,BTMG,3-CF3,s15,0.06
4848,48.0,48.0,0.0,48.0,BTMG,PBSF,s18,0.66
4849,48.0,49.0,0.0,49.0,MTBD,3-Cl,s15,0.05
4850,48.0,50.0,0.0,50.0,BTMG,PBSF,s21,0.18
4851,48.0,51.0,0.0,51.0,MTBD,PBSF,s12,0.8
4852,48.0,52.0,0.0,52.0,MTBD,PBSF,s14,0.48
4853,48.0,53.0,0.0,53.0,BTMG,PyFluor,s1,0.79
4854,48.0,54.0,0.0,54.0,BTMG,PyFluor,s28,0.0
4855,48.0,55.0,0.0,55.0,DBU,3-Cl,s22,0.23
4856,48.0,56.0,0.0,56.0,MTBD,PBSF,s10,0.88
4857,48.0,57.0,0.0,57.0,MTBD,PBSF,s22,0.63
4858,48.0,58.0,0.0,58.0,MTBD,PBSF,s17,0.37
4859,48.0,59.0,0.0,59.0,DBU,PBSF,s30,0.31
4860,48.0,60.0,0.0,60.0,MTBD,PBSF,s7,0.65
4861,48.0,61.0,0.0,61.0,MTBD,PBSF,s34,0.62
4862,48.0,62.0,0.0,62.0,BTPP,3-NO2,s9,0.22
4863,48.0,63.0,0.0,63.0,MTBD,PBSF,s32,0.32
4864,48.0,64.0,0.0,64.0,MTBD,3-NO2,s5,0.66
4865,48.0,65.0,0.0,65.0,MTBD,3-NO2,s22,0.63
4866,48.0,66.0,0.0,66.0,MTBD,3-NO2,s31,0.09
4867,48.0,67.0,0.0,67.0,BTPP,3-CF3,s33,0.75
4868,48.0,68.0,0.0,68.0,BTPP,3-CF3,s14,0.09
4869,48.0,69.0,0.0,69.0,BTMG,3-Cl,s36,0.26
4870,48.0,70.0,0.0,70.0,MTBD,PBSF,s2,0.6
4871,48.0,71.0,0.0,71.0,MTBD,PBSF,s5,0.53
4872,48.0,72.0,0.0,72.0,MTBD,PBSF,s23,0.25
4873,48.0,73.0,0.0,73.0,BTMG,PBSF,s8,0.3
4874,48.0,74.0,0.0,74.0,BTMG,3-NO2,s17,0.83
4875,48.0,75.0,0.0,75.0,BTMG,3-NO2,s14,0.11
4876,48.0,76.0,0.0,76.0,MTBD,PBSF,s28,0.13
4877,48.0,77.0,0.0,77.0,BTMG,3-CF3,s4,1.0
4878,48.0,78.0,0.0,78.0,BTMG,3-CF3,s12,0.0
4879,48.0,79.0,0.0,79.0,MTBD,PBSF,s21,0.18
4880,48.0,80.0,0.0,80.0,BTMG,PBSF,s28,0.09
4881,48.0,81.0,0.0,81.0,MTBD,PBSF,s35,0.58
4882,48.0,82.0,0.0,82.0,MTBD,PBSF,s37,0.84
4883,48.0,83.0,0.0,83.0,MTBD,PBSF,s8,0.23
4884,48.0,84.0,0.0,84.0,BTMG,PyFluor,s2,0.49
4885,48.0,85.0,0.0,85.0,BTPP,3-CF3,s4,1.0
4886,48.0,86.0,0.0,86.0,BTPP,3-CF3,s28,0.0
4887,48.0,87.0,0.0,87.0,BTMG,3-CF3,s20,0.59
4888,48.0,88.0,0.0,88.0,BTMG,3-CF3,s30,0.53
4889,48.0,89.0,0.0,89.0,BTMG,3-NO2,s21,0.52
4890,48.0,90.0,0.0,90.0,MTBD,PBSF,s27,0.79
4891,48.0,91.0,0.0,91.0,MTBD,PBSF,s19,0.39
4892,48.0,92.0,0.0,92.0,MTBD,PBSF,s25,0.09
4893,48.0,93.0,0.0,93.0,BTPP,3-NO2,s31,0.11
4894,48.0,94.0,0.0,94.0,BTMG,3-CF3,s18,0.85
4895,48.0,95.0,0.0,95.0,BTMG,3-CF3,s32,0.41
4896,48.0,96.0,0.0,96.0,BTMG,3-CF3,s36,0.46
4897,48.0,97.0,0.0,97.0,BTPP,PBSF,s20,0.57
4898,48.0,98.0,0.0,98.0,BTPP,PBSF,s35,0.97
4899,48.0,99.0,0.0,99.0,BTPP,PBSF,s7,0.46
4900,49.0,0.0,0.0,0.0,DBU,3-Cl,s21,0.28
4901,49.0,1.0,0.0,1.0,DBU,PyFluor,s24,0.12
4902,49.0,2.0,0.0,2.0,DBU,3-CF3,s27,0.37
4903,49.0,3.0,0.0,3.0,DBU,3-NO2,s15,0.07
4904,49.0,4.0,0.0,4.0,DBU,PBSF,s5,0.54
4905,49.0,5.0,0.0,5.0,MTBD,3-Cl,s23,0.21
4906,49.0,6.0,0.0,6.0,MTBD,PyFluor,s26,0.79
4907,49.0,7.0,0.0,7.0,MTBD,3-CF3,s20,0.58
4908,49.0,8.0,0.0,8.0,MTBD,3-NO2,s8,0.2
4909,49.0,9.0,0.0,9.0,MTBD,PBSF,s8,0.23
4910,49.0,10.0,0.0,10.0,BTMG,3-Cl,s4,0.94
4911,49.0,11.0,0.0,11.0,BTMG,PyFluor,s28,0.0
4912,49.0,12.0,0.0,12.0,BTMG,3-CF3,s6,0.34
4913,49.0,13.0,0.0,13.0,BTMG,3-NO2,s23,0.28
4914,49.0,14.0,0.0,14.0,BTMG,PBSF,s37,0.84
4915,49.0,15.0,0.0,15.0,BTPP,3-Cl,s11,0.3
4916,49.0,16.0,0.0,16.0,BTPP,PyFluor,s31,0.05
4917,49.0,17.0,0.0,17.0,BTPP,3-CF3,s36,0.57
4918,49.0,18.0,0.0,18.0,BTPP,3-NO2,s27,0.29
4919,49.0,19.0,0.0,19.0,BTPP,PBSF,s34,0.64
4920,49.0,20.0,0.0,20.0,BTMG,3-Cl,s36,0.26
4921,49.0,21.0,0.0,21.0,BTMG,PBSF,s17,0.48
4922,49.0,22.0,0.0,22.0,MTBD,PyFluor,s11,0.4
4923,49.0,23.0,0.0,23.0,BTPP,PBSF,s30,0.43
4924,49.0,24.0,0.0,24.0,MTBD,3-CF3,s23,0.23
4925,49.0,25.0,0.0,25.0,BTPP,3-CF3,s3,0.01
4926,49.0,26.0,0.0,26.0,DBU,PBSF,s1,0.52
4927,49.0,27.0,0.0,27.0,BTMG,PBSF,s28,0.09
4928,49.0,28.0,0.0,28.0,BTMG,3-Cl,s11,0.29
4929,49.0,29.0,0.0,29.0,MTBD,PyFluor,s22,0.59
4930,49.0,30.0,0.0,30.0,BTPP,PBSF,s8,0.36
4931,49.0,31.0,0.0,31.0,DBU,PBSF,s12,0.65
4932,49.0,32.0,0.0,32.0,MTBD,PyFluor,s23,0.16
4933,49.0,33.0,0.0,33.0,DBU,3-CF3,s16,0.38
4934,49.0,34.0,0.0,34.0,DBU,PBSF,s31,0.03
4935,49.0,35.0,0.0,35.0,BTMG,3-CF3,s16,0.26
4936,49.0,36.0,0.0,36.0,BTPP,3-Cl,s32,0.14
4937,49.0,37.0,0.0,37.0,BTPP,3-NO2,s14,0.11
4938,49.0,38.0,0.0,38.0,BTMG,3-Cl,s34,0.2
4939,49.0,39.0,0.0,39.0,DBU,3-Cl,s36,0.31
4940,49.0,40.0,0.0,40.0,BTMG,3-NO2,s30,0.14
4941,49.0,41.0,0.0,41.0,BTPP,PBSF,s6,0.47
4942,49.0,42.0,0.0,42.0,BTMG,PBSF,s30,0.42
4943,49.0,43.0,0.0,43.0,MTBD,3-CF3,s31,0.08
4944,49.0,44.0,0.0,44.0,MTBD,PyFluor,s15,0.07
4945,49.0,45.0,0.0,45.0,MTBD,PBSF,s2,0.6
4946,49.0,46.0,0.0,46.0,MTBD,PBSF,s19,0.39
4947,49.0,47.0,0.0,47.0,DBU,3-CF3,s32,0.32
4948,49.0,48.0,0.0,48.0,BTPP,PBSF,s37,0.82
4949,49.0,49.0,0.0,49.0,BTPP,PBSF,s28,0.07
4950,49.0,50.0,0.0,50.0,MTBD,3-Cl,s11,0.3
4951,49.0,51.0,0.0,51.0,BTMG,PBSF,s18,0.66
4952,49.0,52.0,0.0,52.0,BTMG,PBSF,s4,0.91
4953,49.0,53.0,0.0,53.0,BTMG,PBSF,s13,0.97
4954,49.0,54.0,0.0,54.0,BTMG,PBSF,s20,0.52
4955,49.0,55.0,0.0,55.0,BTMG,PBSF,s35,0.81
4956,49.0,56.0,0.0,56.0,BTMG,PBSF,s21,0.18
4957,49.0,57.0,0.0,57.0,BTMG,PBSF,s31,0.09
4958,49.0,58.0,0.0,58.0,MTBD,3-NO2,s10,0.65
4959,49.0,59.0,0.0,59.0,MTBD,3-NO2,s22,0.63
4960,49.0,60.0,0.0,60.0,MTBD,3-NO2,s27,0.44
4961,49.0,61.0,0.0,61.0,MTBD,3-NO2,s7,0.77
4962,49.0,62.0,0.0,62.0,MTBD,3-NO2,s9,0.12
4963,49.0,63.0,0.0,63.0,MTBD,PBSF,s22,0.63
4964,49.0,64.0,0.0,64.0,MTBD,PBSF,s18,0.44
4965,49.0,65.0,0.0,65.0,BTMG,PBSF,s22,0.65
4966,49.0,66.0,0.0,66.0,BTMG,PBSF,s9,0.89
4967,49.0,67.0,0.0,67.0,BTMG,PBSF,s29,0.84
4968,49.0,68.0,0.0,68.0,BTMG,PBSF,s8,0.3
4969,49.0,69.0,0.0,69.0,BTMG,PBSF,s14,0.5
4970,49.0,70.0,0.0,70.0,BTMG,PBSF,s24,0.13
4971,49.0,71.0,0.0,71.0,DBU,PBSF,s6,0.29
4972,49.0,72.0,0.0,72.0,MTBD,PBSF,s14,0.48
4973,49.0,73.0,0.0,73.0,BTMG,3-Cl,s27,0.38
4974,49.0,74.0,0.0,74.0,MTBD,3-NO2,s26,0.82
4975,49.0,75.0,0.0,75.0,MTBD,3-NO2,s17,0.41
4976,49.0,76.0,0.0,76.0,MTBD,3-NO2,s2,0.63
4977,49.0,77.0,0.0,77.0,MTBD,3-NO2,s16,0.41
4978,49.0,78.0,0.0,78.0,BTPP,PBSF,s18,0.68
4979,49.0,79.0,0.0,79.0,BTPP,PBSF,s36,0.86
4980,49.0,80.0,0.0,80.0,BTPP,PBSF,s33,0.8
4981,49.0,81.0,0.0,81.0,BTPP,PBSF,s13,1.0
4982,49.0,82.0,0.0,82.0,BTPP,PBSF,s24,0.16
4983,49.0,83.0,0.0,83.0,BTPP,PBSF,s31,0.28
4984,49.0,84.0,0.0,84.0,BTPP,PBSF,s19,0.47
4985,49.0,85.0,0.0,85.0,BTPP,PBSF,s3,0.22
4986,49.0,86.0,0.0,86.0,BTMG,PBSF,s32,0.38
4987,49.0,87.0,0.0,87.0,MTBD,3-NO2,s4,0.89
4988,49.0,88.0,0.0,88.0,MTBD,3-NO2,s1,0.82
4989,49.0,89.0,0.0,89.0,MTBD,3-NO2,s29,0.37
4990,49.0,90.0,0.0,90.0,MTBD,3-NO2,s13,0.14
4991,49.0,91.0,0.0,91.0,MTBD,PBSF,s11,0.74
4992,49.0,92.0,0.0,92.0,MTBD,PBSF,s33,0.73
4993,49.0,93.0,0.0,93.0,MTBD,PBSF,s12,0.8
4994,49.0,94.0,0.0,94.0,MTBD,PBSF,s3,0.18
4995,49.0,95.0,0.0,95.0,MTBD,PBSF,s29,0.92
4996,49.0,96.0,0.0,96.0,MTBD,PBSF,s23,0.25
4997,49.0,97.0,0.0,97.0,MTBD,PBSF,s17,0.37
4998,49.0,98.0,0.0,98.0,MTBD,PBSF,s6,0.38
4999,49.0,99.0,0.0,99.0,MTBD,3-NO2,s20,0.55
5000,50.0,0.0,0.0,0.0,DBU,3-Cl,s32,0.1
5001,50.0,1.0,0.0,1.0,DBU,PyFluor,s18,0.17
5002,50.0,2.0,0.0,2.0,DBU,3-CF3,s4,0.63
5003,50.0,3.0,0.0,3.0,DBU,3-NO2,s2,0.54
5004,50.0,4.0,0.0,4.0,DBU,PBSF,s24,0.13
5005,50.0,5.0,0.0,5.0,MTBD,3-Cl,s22,0.48
5006,50.0,6.0,0.0,6.0,MTBD,PyFluor,s4,0.84
5007,50.0,7.0,0.0,7.0,MTBD,3-CF3,s35,0.53
5008,50.0,8.0,0.0,8.0,MTBD,3-NO2,s19,0.4
5009,50.0,9.0,0.0,9.0,MTBD,PBSF,s1,0.8
5010,50.0,10.0,0.0,10.0,BTMG,3-Cl,s36,0.26
5011,50.0,11.0,0.0,11.0,BTMG,PyFluor,s7,0.76
5012,50.0,12.0,0.0,12.0,BTMG,3-CF3,s13,0.06
5013,50.0,13.0,0.0,13.0,BTMG,3-NO2,s36,0.59
5014,50.0,14.0,0.0,14.0,BTMG,PBSF,s33,0.74
5015,50.0,15.0,0.0,15.0,BTPP,3-Cl,s11,0.3
5016,50.0,16.0,0.0,16.0,BTPP,PyFluor,s5,0.67
5017,50.0,17.0,0.0,17.0,BTPP,3-CF3,s26,0.82
5018,50.0,18.0,0.0,18.0,BTPP,3-NO2,s24,0.3
5019,50.0,19.0,0.0,19.0,BTPP,PBSF,s28,0.07
5020,50.0,20.0,0.0,20.0,MTBD,PyFluor,s25,0.01
5021,50.0,21.0,0.0,21.0,BTPP,3-CF3,s28,0.0
5022,50.0,22.0,0.0,22.0,MTBD,PBSF,s31,0.09
5023,50.0,23.0,0.0,23.0,BTMG,PyFluor,s35,0.8
5024,50.0,24.0,0.0,24.0,BTMG,PBSF,s7,0.56
5025,50.0,25.0,0.0,25.0,BTPP,PyFluor,s33,0.8
5026,50.0,26.0,0.0,26.0,BTMG,PyFluor,s18,0.74
5027,50.0,27.0,0.0,27.0,DBU,3-CF3,s15,0.07
5028,50.0,28.0,0.0,28.0,BTMG,3-NO2,s21,0.52
5029,50.0,29.0,0.0,29.0,BTPP,PyFluor,s30,0.44
5030,50.0,30.0,0.0,30.0,BTMG,PyFluor,s32,0.39
5031,50.0,31.0,0.0,31.0,DBU,3-NO2,s21,0.38
5032,50.0,32.0,0.0,32.0,MTBD,3-CF3,s8,0.22
5033,50.0,33.0,0.0,33.0,BTMG,PBSF,s5,0.76
5034,50.0,34.0,0.0,34.0,MTBD,3-Cl,s29,0.63
5035,50.0,35.0,0.0,35.0,BTMG,PBSF,s11,0.64
5036,50.0,36.0,0.0,36.0,BTPP,PyFluor,s20,0.34
5037,50.0,37.0,0.0,37.0,BTMG,PBSF,s31,0.09
5038,50.0,38.0,0.0,38.0,BTMG,PyFluor,s37,0.59
5039,50.0,39.0,0.0,39.0,MTBD,3-Cl,s34,0.32
5040,50.0,40.0,0.0,40.0,BTMG,3-NO2,s3,0.01
5041,50.0,41.0,0.0,41.0,MTBD,3-NO2,s17,0.41
5042,50.0,42.0,0.0,42.0,BTMG,PyFluor,s2,0.49
5043,50.0,43.0,0.0,43.0,BTMG,PyFluor,s30,0.51
5044,50.0,44.0,0.0,44.0,DBU,3-NO2,s24,0.22
5045,50.0,45.0,0.0,45.0,BTPP,PyFluor,s22,0.43
5046,50.0,46.0,0.0,46.0,BTMG,PyFluor,s33,0.82
5047,50.0,47.0,0.0,47.0,BTMG,PyFluor,s25,0.0
5048,50.0,48.0,0.0,48.0,BTPP,3-Cl,s18,0.9
5049,50.0,49.0,0.0,49.0,BTPP,3-Cl,s24,0.28
5050,50.0,50.0,0.0,50.0,BTPP,3-NO2,s22,0.35
5051,50.0,51.0,0.0,51.0,MTBD,PBSF,s7,0.65
5052,50.0,52.0,0.0,52.0,MTBD,PBSF,s29,0.92
5053,50.0,53.0,0.0,53.0,MTBD,PBSF,s28,0.13
5054,50.0,54.0,0.0,54.0,BTPP,3-Cl,s5,0.48
5055,50.0,55.0,0.0,55.0,BTMG,PBSF,s26,0.78
5056,50.0,56.0,0.0,56.0,BTMG,PBSF,s21,0.18
5057,50.0,57.0,0.0,57.0,MTBD,PyFluor,s3,0.05
5058,50.0,58.0,0.0,58.0,MTBD,3-Cl,s5,0.52
5059,50.0,59.0,0.0,59.0,BTPP,3-CF3,s20,0.65
5060,50.0,60.0,0.0,60.0,BTPP,3-CF3,s27,0.28
5061,50.0,61.0,0.0,61.0,BTMG,3-Cl,s15,0.01
5062,50.0,62.0,0.0,62.0,BTPP,PyFluor,s19,0.05
5063,50.0,63.0,0.0,63.0,MTBD,3-NO2,s21,0.46
5064,50.0,64.0,0.0,64.0,MTBD,PBSF,s9,0.79
5065,50.0,65.0,0.0,65.0,MTBD,PBSF,s5,0.53
5066,50.0,66.0,0.0,66.0,MTBD,PBSF,s18,0.44
5067,50.0,67.0,0.0,67.0,BTPP,3-Cl,s30,0.35
5068,50.0,68.0,0.0,68.0,MTBD,3-Cl,s15,0.05
5069,50.0,69.0,0.0,69.0,BTMG,PyFluor,s28,0.0
5070,50.0,70.0,0.0,70.0,MTBD,3-CF3,s17,0.36
5071,50.0,71.0,0.0,71.0,BTMG,PBSF,s13,0.97
5072,50.0,72.0,0.0,72.0,BTMG,PBSF,s37,0.84
5073,50.0,73.0,0.0,73.0,BTMG,PBSF,s6,0.49
5074,50.0,74.0,0.0,74.0,BTMG,PBSF,s35,0.81
5075,50.0,75.0,0.0,75.0,BTMG,PBSF,s16,0.52
5076,50.0,76.0,0.0,76.0,BTMG,PBSF,s30,0.42
5077,50.0,77.0,0.0,77.0,BTMG,PBSF,s24,0.13
5078,50.0,78.0,0.0,78.0,MTBD,PBSF,s32,0.32
5079,50.0,79.0,0.0,79.0,MTBD,3-NO2,s10,0.65
5080,50.0,80.0,0.0,80.0,MTBD,3-NO2,s36,0.76
5081,50.0,81.0,0.0,81.0,MTBD,3-NO2,s24,0.27
5082,50.0,82.0,0.0,82.0,DBU,3-CF3,s35,0.16
5083,50.0,83.0,0.0,83.0,BTMG,PBSF,s15,0.12
5084,50.0,84.0,0.0,84.0,MTBD,3-NO2,s34,0.38
5085,50.0,85.0,0.0,85.0,BTPP,3-CF3,s12,0.0
5086,50.0,86.0,0.0,86.0,BTPP,3-Cl,s23,0.52
5087,50.0,87.0,0.0,87.0,MTBD,PBSF,s37,0.84
5088,50.0,88.0,0.0,88.0,MTBD,PBSF,s27,0.79
5089,50.0,89.0,0.0,89.0,MTBD,PBSF,s8,0.23
5090,50.0,90.0,0.0,90.0,MTBD,PBSF,s2,0.6
5091,50.0,91.0,0.0,91.0,MTBD,PBSF,s26,0.77
5092,50.0,92.0,0.0,92.0,MTBD,PBSF,s10,0.88
5093,50.0,93.0,0.0,93.0,MTBD,PBSF,s17,0.37
5094,50.0,94.0,0.0,94.0,MTBD,PBSF,s33,0.73
5095,50.0,95.0,0.0,95.0,MTBD,PBSF,s19,0.39
5096,50.0,96.0,0.0,96.0,MTBD,PBSF,s3,0.18
5097,50.0,97.0,0.0,97.0,BTPP,3-NO2,s17,0.91
5098,50.0,98.0,0.0,98.0,BTPP,3-NO2,s7,0.73
5099,50.0,99.0,0.0,99.0,BTPP,3-NO2,s6,0.49
5100,51.0,0.0,0.0,0.0,DBU,3-Cl,s24,0.22
5101,51.0,1.0,0.0,1.0,DBU,PyFluor,s37,0.56
5102,51.0,2.0,0.0,2.0,DBU,3-CF3,s20,0.43
5103,51.0,3.0,0.0,3.0,DBU,3-NO2,s8,0.08
5104,51.0,4.0,0.0,4.0,DBU,PBSF,s19,0.33
5105,51.0,5.0,0.0,5.0,MTBD,3-Cl,s12,0.0
5106,51.0,6.0,0.0,6.0,MTBD,PyFluor,s37,0.73
5107,51.0,7.0,0.0,7.0,MTBD,3-CF3,s5,0.72
5108,51.0,8.0,0.0,8.0,MTBD,3-NO2,s34,0.38
5109,51.0,9.0,0.0,9.0,MTBD,PBSF,s21,0.18
5110,51.0,10.0,0.0,10.0,BTMG,3-Cl,s31,0.05
5111,51.0,11.0,0.0,11.0,BTMG,PyFluor,s11,0.39
5112,51.0,12.0,0.0,12.0,BTMG,3-CF3,s29,0.81
5113,51.0,13.0,0.0,13.0,BTMG,3-NO2,s7,0.77
5114,51.0,14.0,0.0,14.0,BTMG,PBSF,s11,0.64
5115,51.0,15.0,0.0,15.0,BTPP,3-Cl,s34,0.16
5116,51.0,16.0,0.0,16.0,BTPP,PyFluor,s32,0.23
5117,51.0,17.0,0.0,17.0,BTPP,3-CF3,s17,0.99
5118,51.0,18.0,0.0,18.0,BTPP,3-NO2,s34,0.14
5119,51.0,19.0,0.0,19.0,BTPP,PBSF,s8,0.36
5120,51.0,20.0,0.0,20.0,BTPP,3-CF3,s11,0.33
5121,51.0,21.0,0.0,21.0,BTMG,3-CF3,s1,0.91
5122,51.0,22.0,0.0,22.0,BTMG,3-NO2,s17,0.83
5123,51.0,23.0,0.0,23.0,MTBD,PyFluor,s2,0.59
5124,51.0,24.0,0.0,24.0,MTBD,3-CF3,s19,0.38
5125,51.0,25.0,0.0,25.0,BTMG,3-CF3,s36,0.46
5126,51.0,26.0,0.0,26.0,BTMG,3-NO2,s16,0.38
5127,51.0,27.0,0.0,27.0,BTMG,PBSF,s22,0.65
5128,51.0,28.0,0.0,28.0,DBU,PyFluor,s12,0.0
5129,51.0,29.0,0.0,29.0,BTMG,3-CF3,s16,0.26
5130,51.0,30.0,0.0,30.0,MTBD,PyFluor,s14,0.03
5131,51.0,31.0,0.0,31.0,BTPP,3-CF3,s13,0.23
5132,51.0,32.0,0.0,32.0,BTMG,PBSF,s7,0.56
5133,51.0,33.0,0.0,33.0,BTMG,3-NO2,s10,0.55
5134,51.0,34.0,0.0,34.0,DBU,3-CF3,s19,0.36
5135,51.0,35.0,0.0,35.0,BTMG,PBSF,s36,0.85
5136,51.0,36.0,0.0,36.0,BTMG,PBSF,s35,0.81
5137,51.0,37.0,0.0,37.0,BTMG,PBSF,s33,0.74
5138,51.0,38.0,0.0,38.0,BTMG,PBSF,s14,0.5
5139,51.0,39.0,0.0,39.0,MTBD,3-CF3,s33,0.79
5140,51.0,40.0,0.0,40.0,MTBD,3-CF3,s12,0.0
5141,51.0,41.0,0.0,41.0,BTMG,PyFluor,s29,0.8
5142,51.0,42.0,0.0,42.0,BTMG,PyFluor,s4,0.91
5143,51.0,43.0,0.0,43.0,BTMG,PyFluor,s13,0.02
5144,51.0,44.0,0.0,44.0,BTMG,3-NO2,s6,0.4
5145,51.0,45.0,0.0,45.0,MTBD,3-NO2,s3,0.05
5146,51.0,46.0,0.0,46.0,BTMG,PBSF,s20,0.52
5147,51.0,47.0,0.0,47.0,BTMG,3-CF3,s17,0.83
5148,51.0,48.0,0.0,48.0,BTMG,3-CF3,s24,0.32
5149,51.0,49.0,0.0,49.0,BTPP,PBSF,s14,0.45
5150,51.0,50.0,0.0,50.0,BTMG,PBSF,s23,0.25
5151,51.0,51.0,0.0,51.0,DBU,PBSF,s31,0.03
5152,51.0,52.0,0.0,52.0,BTMG,3-NO2,s31,0.1
5153,51.0,53.0,0.0,53.0,BTPP,3-CF3,s10,0.58
5154,51.0,54.0,0.0,54.0,BTMG,3-CF3,s6,0.34
5155,51.0,55.0,0.0,55.0,BTPP,3-CF3,s20,0.65
5156,51.0,56.0,0.0,56.0,BTMG,PBSF,s21,0.18
5157,51.0,57.0,0.0,57.0,BTMG,PyFluor,s17,0.57
5158,51.0,58.0,0.0,58.0,BTPP,3-CF3,s18,0.97
5159,51.0,59.0,0.0,59.0,BTPP,3-CF3,s2,0.6
5160,51.0,60.0,0.0,60.0,BTPP,3-CF3,s31,0.09
5161,51.0,61.0,0.0,61.0,BTMG,PyFluor,s7,0.76
5162,51.0,62.0,0.0,62.0,BTMG,PyFluor,s6,0.31
5163,51.0,63.0,0.0,63.0,BTPP,PBSF,s32,0.45
5164,51.0,64.0,0.0,64.0,BTMG,3-CF3,s33,0.85
5165,51.0,65.0,0.0,65.0,BTMG,3-CF3,s12,0.0
5166,51.0,66.0,0.0,66.0,DBU,3-CF3,s22,0.19
5167,51.0,67.0,0.0,67.0,MTBD,PyFluor,s10,0.41
5168,51.0,68.0,0.0,68.0,BTPP,3-CF3,s36,0.57
5169,51.0,69.0,0.0,69.0,BTPP,PyFluor,s2,0.53
5170,51.0,70.0,0.0,70.0,BTPP,PyFluor,s26,0.77
5171,51.0,71.0,0.0,71.0,BTPP,PyFluor,s11,0.33
5172,51.0,72.0,0.0,72.0,BTMG,PBSF,s5,0.76
5173,51.0,73.0,0.0,73.0,BTMG,PBSF,s17,0.48
5174,51.0,74.0,0.0,74.0,BTMG,PyFluor,s3,0.0
5175,51.0,75.0,0.0,75.0,BTPP,3-CF3,s15,0.06
5176,51.0,76.0,0.0,76.0,BTMG,PBSF,s18,0.66
5177,51.0,77.0,0.0,77.0,BTMG,PBSF,s37,0.84
5178,51.0,78.0,0.0,78.0,BTMG,PBSF,s15,0.12
5179,51.0,79.0,0.0,79.0,MTBD,3-CF3,s36,0.6
5180,51.0,80.0,0.0,80.0,MTBD,3-CF3,s8,0.22
5181,51.0,81.0,0.0,81.0,DBU,3-Cl,s22,0.23
5182,51.0,82.0,0.0,82.0,BTPP,PyFluor,s30,0.44
5183,51.0,83.0,0.0,83.0,BTMG,3-NO2,s25,0.0
5184,51.0,84.0,0.0,84.0,BTPP,PBSF,s24,0.16
5185,51.0,85.0,0.0,85.0,BTMG,PBSF,s26,0.78
5186,51.0,86.0,0.0,86.0,BTMG,PBSF,s27,0.87
5187,51.0,87.0,0.0,87.0,BTMG,PBSF,s3,0.17
5188,51.0,88.0,0.0,88.0,BTMG,3-CF3,s30,0.53
5189,51.0,89.0,0.0,89.0,BTMG,PBSF,s4,0.91
5190,51.0,90.0,0.0,90.0,BTMG,PBSF,s6,0.49
5191,51.0,91.0,0.0,91.0,BTMG,PBSF,s1,0.84
